Date,day,hourly_counts,id,mdate,month,sensor_id,sensor_name,year
2019-11-02,Saturday,9,2888293,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,6,2888294,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,2,2888295,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,2,2888296,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,48,2888297,2,November,35,Southbank,2019
2019-11-02,Saturday,46,2888298,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,3,2888299,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,41,2888300,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,14,2888301,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,31,2888302,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,11,2888303,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,9,2888304,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,18,2888305,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,6,2888306,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,80,2888307,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,6,2888308,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,7,2888309,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,45,2888310,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,0,2888311,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,28,2888312,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,16,2888313,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,102,2888314,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,61,2888315,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,27,2888316,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,60,2888317,2,November,53,Collins St (North),2019
2019-11-02,Saturday,106,2888318,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,85,2888319,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,118,2888320,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,33,2888321,2,November,15,State Library,2019
2019-11-02,Saturday,31,2888322,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,15,2888323,2,November,10,Victoria Point,2019
2019-11-02,Saturday,20,2888324,2,November,12,New Quay,2019
2019-11-02,Saturday,12,2888325,2,November,11,Waterfront City,2019
2019-11-02,Saturday,9,2888326,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,29,2888327,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,69,2888328,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,207,2888329,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,4,2888330,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,130,2888331,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,201,2888332,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,38,2888333,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,143,2888334,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,92,2888335,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,24,2888336,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,38,2888337,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,203,2888338,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,31,2888339,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,45,2888340,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,19,2888341,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,120,2888342,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,16,2888343,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,28,2888344,2,November,39,Alfred Place,2019
2019-11-02,Saturday,9,2888345,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,27,2888346,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,24,2888347,2,November,36,Queen St (West),2019
2019-11-02,Saturday,44,2888348,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,23,2888349,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,7,2888350,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,4,2888351,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,156,2888352,2,November,35,Southbank,2019
2019-11-02,Saturday,69,2888353,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,5,2888354,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,86,2888355,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,59,2888356,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,42,2888357,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,16,2888358,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,17,2888359,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,39,2888360,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,4,2888361,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,100,2888362,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,27,2888363,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,23,2888364,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,102,2888365,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,7,2888366,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,35,2888367,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,12,2888368,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,269,2888369,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,86,2888370,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,44,2888371,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,114,2888372,2,November,53,Collins St (North),2019
2019-11-02,Saturday,161,2888373,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,162,2888374,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,189,2888375,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,118,2888376,2,November,15,State Library,2019
2019-11-02,Saturday,61,2888377,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,17,2888378,2,November,10,Victoria Point,2019
2019-11-02,Saturday,56,2888379,2,November,12,New Quay,2019
2019-11-02,Saturday,15,2888380,2,November,11,Waterfront City,2019
2019-11-02,Saturday,45,2888381,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,61,2888382,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,189,2888383,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,446,2888384,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,9,2888385,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,252,2888386,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,436,2888387,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,66,2888388,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,207,2888389,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,86,2888390,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,31,2888391,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,53,2888392,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,448,2888393,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,81,2888394,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,104,2888395,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,46,2888396,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,69,2888397,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,37,2888398,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,53,2888399,2,November,39,Alfred Place,2019
2019-11-02,Saturday,22,2888400,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,55,2888401,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,72,2888402,2,November,36,Queen St (West),2019
2019-11-02,Saturday,111,2888403,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,28,2888404,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,22,2888405,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,12,2888406,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,344,2888407,2,November,35,Southbank,2019
2019-11-02,Saturday,158,2888408,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,23,2888409,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,214,2888410,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,163,2888411,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,89,2888412,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,37,2888413,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,32,2888414,2,November,51,QVM-Franklin St (North),2019
2019-09-29,Sunday,323,2845333,29,September,12,New Quay,2019
2019-11-02,Saturday,51,2888415,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,20,2888416,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,235,2888417,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,55,2888418,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,55,2888419,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,189,2888420,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,16,2888421,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,72,2888422,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,37,2888423,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,404,2888424,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,128,2888425,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,55,2888426,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,272,2888427,2,November,53,Collins St (North),2019
2019-11-02,Saturday,309,2888428,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,385,2888429,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,309,2888430,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,217,2888431,2,November,15,State Library,2019
2019-11-02,Saturday,79,2888432,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,60,2888433,2,November,10,Victoria Point,2019
2019-11-02,Saturday,64,2888434,2,November,12,New Quay,2019
2019-11-02,Saturday,12,2888435,2,November,11,Waterfront City,2019
2019-11-02,Saturday,44,2888436,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,32,2888437,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,319,2888438,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,608,2888439,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,7,2888440,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,360,2888441,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,766,2888442,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,132,2888443,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,355,2888444,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,136,2888445,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,61,2888446,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,91,2888447,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,847,2888448,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,166,2888449,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,208,2888450,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,85,2888451,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,101,2888452,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,36,2888453,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,99,2888454,2,November,39,Alfred Place,2019
2019-11-02,Saturday,69,2888455,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,88,2888456,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,148,2888457,2,November,36,Queen St (West),2019
2019-11-02,Saturday,69,2888458,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,48,2888459,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,49,2888460,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,29,2888461,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,428,2888462,2,November,35,Southbank,2019
2019-11-02,Saturday,185,2888463,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,56,2888464,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,350,2888465,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,201,2888466,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,110,2888467,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,89,2888468,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,52,2888469,2,November,51,QVM-Franklin St (North),2019
2019-09-29,Sunday,98,2845334,29,September,11,Waterfront City,2019
2019-11-02,Saturday,237,2888470,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,46,2888471,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,351,2888472,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,151,2888473,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,54,2888474,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,312,2888475,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,20,2888476,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,155,2888477,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,37,2888478,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,825,2888479,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,193,2888480,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,82,2888481,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,556,2888482,2,November,53,Collins St (North),2019
2019-11-02,Saturday,597,2888483,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,765,2888484,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,399,2888485,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,317,2888486,2,November,15,State Library,2019
2019-11-02,Saturday,87,2888487,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,51,2888488,2,November,10,Victoria Point,2019
2019-11-02,Saturday,42,2888489,2,November,12,New Quay,2019
2019-11-02,Saturday,5,2888490,2,November,11,Waterfront City,2019
2019-11-02,Saturday,93,2888491,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,31,2888492,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,487,2888493,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,745,2888494,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,13,2888495,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,502,2888496,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,1135,2888497,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,215,2888498,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,622,2888499,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,195,2888500,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,84,2888501,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,149,2888502,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,1151,2888503,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,198,2888504,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,330,2888505,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,112,2888506,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,281,2888507,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,36,2888508,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,139,2888509,2,November,39,Alfred Place,2019
2019-11-02,Saturday,74,2888510,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,151,2888511,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,135,2888512,2,November,36,Queen St (West),2019
2019-11-02,Saturday,92,2888513,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,84,2888514,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,68,2888515,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,45,2888516,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,550,2888517,2,November,35,Southbank,2019
2019-11-02,Saturday,354,2888518,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,57,2888519,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,538,2888520,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,304,2888521,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,115,2888522,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,210,2888523,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,108,2888524,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,203,2888525,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,105,2888526,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,654,2888527,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,222,2888528,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,66,2888529,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,442,2888530,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,20,2888531,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,234,2888532,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,104,2888533,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,1145,2888534,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,196,2888535,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,91,2888536,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,706,2888537,2,November,53,Collins St (North),2019
2019-11-02,Saturday,929,2888538,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,1305,2888539,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,602,2888540,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,479,2888541,2,November,15,State Library,2019
2019-11-02,Saturday,85,2888542,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,49,2888543,2,November,10,Victoria Point,2019
2019-11-02,Saturday,49,2888544,2,November,12,New Quay,2019
2019-11-02,Saturday,10,2888545,2,November,11,Waterfront City,2019
2019-11-02,Saturday,81,2888546,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,41,2888547,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,656,2888548,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,964,2888549,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,12,2888550,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,594,2888551,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,1657,2888552,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,230,2888553,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,680,2888554,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,304,2888555,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,132,2888556,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,310,2888557,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,1362,2888558,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,297,2888559,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,500,2888560,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,177,2888561,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,400,2888562,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,48,2888563,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,145,2888564,2,November,39,Alfred Place,2019
2019-11-02,Saturday,108,2888565,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,179,2888566,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,159,2888567,2,November,36,Queen St (West),2019
2019-11-02,Saturday,120,2888568,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,85,2888569,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,70,2888570,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,29,2888571,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,589,2888572,2,November,35,Southbank,2019
2019-11-02,Saturday,449,2888573,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,97,2888574,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,712,2888575,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,422,2888576,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,212,2888577,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,334,2888578,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,142,2888579,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,284,2888580,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,175,2888581,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,826,2888582,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,333,2888583,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,102,2888584,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,698,2888585,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,38,2888586,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,392,2888587,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,145,2888588,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,1364,2888589,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,216,2888590,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,114,2888591,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,1007,2888592,2,November,53,Collins St (North),2019
2019-11-02,Saturday,1259,2888593,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,1845,2888594,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,786,2888595,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,566,2888596,2,November,15,State Library,2019
2019-11-02,Saturday,81,2888597,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,78,2888598,2,November,10,Victoria Point,2019
2019-11-02,Saturday,23,2888599,2,November,12,New Quay,2019
2019-11-02,Saturday,5,2888600,2,November,11,Waterfront City,2019
2019-11-02,Saturday,97,2888601,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,48,2888602,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,1052,2888603,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,1075,2888604,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,15,2888605,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,751,2888606,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,1535,2888607,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,197,2888608,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,697,2888609,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,420,2888610,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,308,2888611,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,562,2888612,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,1610,2888613,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,327,2888614,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,817,2888615,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,131,2888616,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,478,2888617,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,50,2888618,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,128,2888619,2,November,39,Alfred Place,2019
2019-11-02,Saturday,112,2888620,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,304,2888621,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,145,2888622,2,November,36,Queen St (West),2019
